db_name	db_version	table_name	column_name	column_type	url	description
postgres	13	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.0	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.1	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.2	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.3	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.4	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.5	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.6	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	10	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	11	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	12	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	13	triggered_update_columns	trigger_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the database that contains the trigger (always the current database)
postgres	9.0	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.1	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.2	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.3	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.4	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.5	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.6	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the trigger
postgres	10	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the trigger
postgres	11	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the trigger
postgres	12	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the trigger
postgres	13	triggered_update_columns	trigger_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the trigger
postgres	9.0	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	9.1	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	9.2	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	9.3	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	9.4	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	9.5	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	9.6	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	10	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	11	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	12	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	13	triggered_update_columns	trigger_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the schema that contains the trigger
postgres	7.4	triggers	action_condition	character_data	https://www.postgresql.org/docs/7.4/infoschema-triggers.html	Applies to a feature not available in PostgreSQL
postgres	8.0	triggers	action_condition	character_data	https://www.postgresql.org/docs/8.0/infoschema-triggers.html	Applies to a feature not available in PostgreSQL
postgres	8.1	triggers	action_condition	character_data	https://www.postgresql.org/docs/8.1/infoschema-triggers.html	Applies to a feature not available in PostgreSQL
postgres	8.2	triggers	action_condition	character_data	https://www.postgresql.org/docs/8.2/infoschema-triggers.html	Applies to a feature not available in PostgreSQL
postgres	8.3	triggers	action_condition	character_data	https://www.postgresql.org/docs/8.3/infoschema-triggers.html	Applies to a feature not available in PostgreSQL
postgres	8.4	triggers	action_condition	character_data	https://www.postgresql.org/docs/8.4/infoschema-triggers.html	Applies to a feature not available in PostgreSQL
postgres	9.0	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.0/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	9.1	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.1/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	9.2	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.2/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	9.3	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.3/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	9.4	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.4/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	9.5	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.5/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	9.6	triggers	action_condition	character_data	https://www.postgresql.org/docs/9.6/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
postgres	10	triggers	action_condition	character_data	https://www.postgresql.org/docs/10/infoschema-triggers.html	WHEN condition of the trigger, null if none (also null if the table is not owned by a currently enabled role)
